[120, 70, 1, 59, 112, 29, 49]	1
[81, 3, 106, 44, 52, 126, 109]	1
[113, 77, 29, 110, 123, 36]	1
[47, 52, 29, 70, 87, 31, 81]	1
[128, 82, 28, 4, 59]	1
[70, 106, 62, 87, 29]	1
[49, 58, 87, 31, 41, 29, 39]	1
[128, 44, 102, 125, 120, 53]	1
[115, 118, 49, 55, 61, 130]	1
[76, 118, 13, 66, 4, 112, 41]	1
[53, 81, 32, 99, 76, 127]	1
[130, 59, 62, 115, 8, 98, 82]	1
[98, 126, 24, 112, 59, 109, 62]	1
[102, 61, 41, 107, 66, 49, 27]	1
[34, 100, 116, 44, 121, 109, 39]	1
[30, 102, 89, 13, 66, 41, 35]	1
[29, 95, 39, 41, 105, 55]	1
[100, 29, 39, 52, 116, 41, 58]	1
[1, 59, 76, 81, 62, 98, 70]	1
[93, 39, 62, 47, 41, 43, 109]	1
[126, 36, 47, 93, 121, 127, 70]	1
[95, 130, 85, 33, 20, 32, 29]	1
[82, 49, 95, 41, 70]	1
[39, 120, 127, 105, 29, 87]	1
[62, 3, 126, 109, 87, 70]	1
[105, 34, 55, 46, 76, 40]	1
[95, 57, 64, 32, 112, 41, 90]	1
[98, 1, 41, 44, 49, 120, 106]	1
[123, 32, 10, 118, 41, 39, 54]	1
[1, 112, 118, 55, 110, 130, 99]	1
[2, 70, 123, 130, 75, 107, 56]	1
[70, 115, 28, 30, 56, 100, 82]	1
[109, 53, 46, 95, 40, 28, 62]	1
[109, 53, 70, 125, 127, 49]	1
[51, 99, 117, 72, 74, 105, 31]	1
[69, 95, 66, 112, 51, 34, 46]	1
[31, 41, 109, 95, 55, 120, 29]	1
[50, 46, 41, 35]	1
[53, 10, 109, 46, 76, 70]	1
[67, 127, 29, 40, 62, 76, 24]	1
[59, 23, 48, 71, 98, 95, 127]	1
[109, 123, 7, 56, 4, 90, 70]	1
[63, 38, 3, 41, 48, 124, 31]	1
[128, 55, 126, 112, 39, 31]	1
[109, 39, 35, 115, 65, 75, 90]	1
[89, 30, 109, 13, 102, 66, 34]	1
[76, 29, 120, 44, 95, 28, 33]	1
[55, 39, 60, 108, 95, 62, 14]	1
[43, 106, 29, 127]	1
[62, 95, 87, 126, 128, 49]	1
[84, 77, 53, 99, 8, 29, 109]	1
[85, 110, 28, 48, 29]	1
[81, 98, 121, 24, 87, 93]	1
[112, 121, 44, 62, 109, 70]	1
[64, 46, 59, 93, 115, 55, 28]	1
[66, 30, 110, 95, 41, 49, 123]	1
[28, 34, 113, 31, 110, 72]	1
[106, 116, 52, 127, 121, 86, 126]	1
[36, 126, 39, 70, 62]	1
[126, 46, 1, 100, 55, 27, 70]	1
[93, 9, 107, 127, 29, 58, 70]	1
[10, 43, 3, 76, 58, 39]	1
[41, 31, 35, 66, 112, 69, 55]	1
[36, 102, 65, 84, 123, 41, 43]	1
[39, 76, 47, 70, 107, 112, 59]	1
[41, 76, 82, 107, 87, 48]	1
[113, 128, 28, 41, 31, 46]	1
[90, 59, 1, 39, 29]	1
[72, 110, 46, 29, 112, 51, 95]	1
[126, 28, 93, 127, 70, 3, 76]	1
[128, 40, 55, 82, 99, 41]	1
[98, 40, 82, 29, 57, 67, 106]	1
[62, 98, 71, 31, 95, 48]	1
[32, 83, 76, 40, 41, 95]	1
[39, 81, 93, 53, 87, 121, 99]	1
[70, 39, 87, 106, 41, 99]	1
[125, 106, 53, 112, 32, 109, 41]	1
[90, 99, 123, 76, 97, 118, 57]	1
[88, 54, 76, 32, 95, 123]	1
[61, 99, 107, 26, 41, 83]	1
[59, 62, 43, 70, 126, 2, 120]	1
[53, 87, 105, 82, 61, 28, 34]	1
[93, 47, 35, 126, 31, 127, 107]	1
[76, 113, 44, 3, 35, 53, 70]	1
[29, 82, 62, 127, 59, 87]	1
[99, 58, 81, 39, 43, 62]	1
[70, 127, 81, 121, 52, 36]	1
[7, 49, 122, 41, 75, 46, 38]	1
[62, 125, 91, 35, 53, 120]	1
[11, 32, 3, 100, 81, 41]	1
[84, 129, 36, 29, 49, 55]	1
[47, 112, 109, 29, 62, 93, 2]	1
[29, 70, 4, 62, 41, 87, 28]	1
[109, 41, 115, 128, 62, 35, 31]	1
[106, 62, 70, 127, 28]	1
[40, 24, 58, 28, 120, 29, 64]	1
[65, 41, 130, 123, 4, 110, 47]	1
[116, 95, 65, 85, 28, 118, 107]	1
[124, 40, 114, 70, 34]	1
[31, 61, 106, 67, 95, 110]	1
[39, 123, 110, 112, 91, 17, 102]	1
[6, 82, 118, 41, 123, 109, 29]	1
[90, 13, 35, 102, 56, 105, 28]	1
[49, 18, 118, 128, 39, 35]	1
[41, 59, 62, 105, 29, 95, 49]	1
[30, 105, 123, 59, 38, 44, 23]	1
[70, 127, 35, 62, 24, 108]	1
[47, 29, 87, 35, 93, 31, 112]	1
[66, 70, 89, 123, 119, 46]	1
[95, 40, 3, 90, 106, 120, 128]	1
[3, 28, 98, 63, 31, 44, 105]	1
[64, 82, 10, 70, 31, 41]	1
[32, 39, 62, 47, 81, 3, 11]	1
[62, 121, 70, 99, 10, 81, 126]	1
[127, 105, 95, 109, 43, 28]	1
[50, 67, 55, 77, 59, 40]	1
[118, 122, 46, 66, 18, 95, 29]	1
[81, 52, 121, 19, 47, 31, 99]	1
[36, 83, 125, 58, 29, 28, 127]	1
[76, 112, 30, 35, 121]	1
[3, 44, 126, 113, 53, 82, 41]	1
[1, 81, 114, 29, 35, 43, 58]	1
[83, 26, 40, 65, 50, 109, 29]	1
[126, 41, 106, 76, 34, 29]	1
[39, 90, 30, 22, 65, 76]	1
[31, 112, 81, 76, 127, 98, 109]	1
[35, 62, 127, 87, 121, 99, 106]	1
[127, 40, 81, 70, 32, 28, 4]	1
[107, 56, 40, 13, 46, 112]	1
[76, 93, 11, 108, 59, 107, 86]	1
[34, 41, 93, 51, 29, 60, 105]	1
[63, 41, 54, 29, 28, 46, 129]	1
[112, 76, 47, 93, 29, 36, 28]	1
[36, 109, 87, 29, 100, 76, 3]	1
[108, 52, 69, 29, 59, 78, 87]	1
[112, 76, 99, 90, 128, 41, 28]	1
[43, 93, 53, 70, 3, 28, 31]	1
[28, 43, 36, 3]	1
[115, 100, 82, 103, 28, 66]	1
[106, 29, 47, 110, 116, 41, 117]	1
[35, 107, 126, 81, 127, 29, 62]	1
[81, 53, 126, 121, 29, 127, 17]	1
[126, 99, 127, 4, 121, 93, 53]	1
[41, 109, 49, 120, 58, 125, 40]	1
[106, 99, 109, 55, 95, 70, 61]	1
[76, 95, 4, 82, 55, 69, 112]	1
[53, 28, 106, 120]	1
[38, 46, 103, 32, 75, 110]	1
[43, 87, 32]	1
[7, 70, 56, 60, 41, 4, 28]	1
[28, 99, 93, 59, 81, 70, 87]	1
[93, 87, 53, 43, 31, 70, 112]	1
[28, 49, 109, 95, 82, 127]	1
[49, 29, 59, 62, 86, 126, 1]	1
[76, 41, 81, 29, 93, 52, 121]	1
[30, 66, 56, 46, 118]	1
[29, 83, 128, 99, 90, 26]	1
[127, 46, 95, 62, 105, 1]	1
[120, 82, 1, 62, 59]	1
[76, 93, 106, 70, 62, 43]	1
[112, 13, 102, 76, 66, 69]	1
[28, 76, 82, 95, 118, 55, 50]	1
[39, 125, 91, 30, 76, 17, 31]	1
[124, 90, 113, 39, 109, 28]	1
[28, 29, 70, 47, 109, 4, 58]	1
[41, 87, 112, 81, 2, 121, 126]	1
[112, 76, 82, 14, 87, 29, 109]	1
[118, 99, 55, 66, 18, 72, 32]	1
[41, 118, 3, 95]	1
[126, 127, 109, 39, 86, 31]	1
[109, 4, 127, 41, 99, 24]	1
[90, 98, 48, 82, 71, 29, 31]	1
[114, 41, 35, 81, 43, 52, 76]	1
[28, 55, 112, 13, 82, 46]	1
[115, 120, 93, 59, 29, 126, 100]	1
[99, 97, 55, 29, 20, 36, 4]	1
[95, 106, 28, 76, 118, 70]	1
[62, 126, 31, 14, 55, 70, 87]	1
[43, 108, 100, 82, 112, 24]	1
[29, 82, 90, 59, 49, 95, 128]	1
[109, 43, 41, 121, 52, 47]	1
[107, 114, 109, 31, 40, 26, 99]	1
[90, 44, 112, 32, 66, 29, 102]	1
[81, 35, 87, 41, 62, 76]	1
[93, 121, 106, 98, 112]	1
[29, 126, 31, 82, 60, 100, 112]	1
[109, 86, 28, 127, 62, 29, 35]	1
[34, 1, 99, 70, 26, 31]	1
[121, 126, 3, 98, 48, 112, 62]	1
[72, 85, 28, 77, 40, 41, 90]	1
[56, 40, 31, 84, 26, 90]	1
[29, 52, 124, 127, 99, 47, 32]	1
[81, 109, 52, 47, 126, 106]	1
[32, 41, 62, 109, 52, 39, 106]	1
[120, 52, 90, 125, 93, 109, 62]	1
[56, 15, 85, 49, 110, 66]	1
[29, 3, 28, 70, 40, 66]	1
[23, 59, 106, 82, 112, 109, 44]	1
[41, 102, 66, 95, 46, 123]	1
[115, 64, 128, 28, 31, 106, 49]	1
[105, 49, 70, 120, 76, 100, 95]	1
[99, 72, 31, 41, 110, 55, 49]	1
[29, 28, 76, 41, 81, 112, 4]	1
[40, 55, 118, 4, 41, 98, 82]	1
[28, 47, 102, 62, 70, 3, 86]	1
[32, 59, 6, 90, 72, 29, 36]	1
[16, 59, 105, 111, 49, 70, 76]	1
[30, 75, 28, 49, 117, 90, 66]	1
[8, 28, 41, 124, 106, 29, 109]	1
[28, 58, 49, 66, 130, 84, 100]	1
[41, 58, 115, 32, 76, 30]	1
[59, 39, 55, 76, 105, 46]	1
[106, 77, 31, 40, 67]	1
[90, 115, 7, 34, 75, 51]	1
[27, 109, 1, 55, 82, 59]	1
[40, 41, 53, 123, 106, 59, 84]	1
[82, 31, 102, 95, 49, 126, 64]	1
[55, 106, 123, 66, 35, 29, 59]	1
[95, 41, 55, 46, 49, 118]	1
[52, 70, 127, 62, 58, 93, 108]	1
[7, 46, 93, 122, 39, 82, 41]	1
[18, 35, 55, 99, 122, 118]	1
[66, 118, 41, 51, 110, 31, 46]	1
[44, 126, 2, 93, 53, 81, 100]	1
[32, 62, 126, 39, 28, 81, 53]	1
[82, 106, 90, 28, 129, 49, 29]	1
[40, 8, 70, 105, 41]	1
[31, 70, 41, 95, 28, 113]	1
[130, 7, 28, 93, 66, 56, 30]	1
[29, 62, 47, 76, 59, 81]	1
[55, 105, 24, 95, 90, 41, 120]	1
[43, 47, 126, 100, 62, 36, 106]	1
[46, 118, 112, 28, 105, 29, 31]	1
[122, 41, 85, 32, 40, 90]	1
[118, 41, 105, 36, 32, 30, 16]	1
[35, 76, 52, 127, 106, 3, 87]	1
[31, 107, 40, 99, 26, 30, 60]	1
[34, 43, 126, 61, 112, 106, 66]	1
[118, 109, 122, 93, 28, 29, 75]	1
[112, 76, 127, 82, 120, 39]	1
[118, 76, 29, 31, 105, 83]	1
[120, 82, 44, 95, 109, 113]	1
[82, 41, 76, 49, 90, 23]	1
[28, 127, 9, 109, 52, 36, 70]	1
[52, 78, 62, 112, 69]	1
[41, 64, 22, 55, 70, 76, 32]	1
[39, 107, 52, 43, 127, 70, 36]	1
[31, 101, 115, 82, 125, 44]	1
[41, 70, 3, 39, 62, 101]	1
[31, 28, 13, 95, 40, 61]	1
[108, 36, 24, 126, 28, 43, 29]	1
[64, 32, 130, 40, 41, 6, 95]	1
[32, 58, 87, 43, 28, 126]	1
[53, 98, 62, 39, 126, 112, 120]	1
[31, 67, 82, 99, 76, 46, 41]	1
[100, 47, 105, 91, 125, 43, 81]	1
[28, 17, 76, 4, 53, 106]	1
[76, 126, 128, 46, 69, 40, 55]	1
[83, 31, 26, 90, 70, 41, 50]	1
[74, 85, 28, 40, 130, 95, 90]	1
[81, 30, 35, 58, 43, 120, 62]	1
[106, 41, 43, 121, 113, 126]	1
[85, 47, 111, 58, 28, 98]	1
[56, 74, 44, 124, 118, 99, 115]	1
[35, 122, 8, 41, 29, 40]	1
[117, 74, 15, 130, 112]	1
[106, 110, 55, 94, 100]	1
[40, 114, 26, 55, 109, 35, 90]	1
[39, 61, 55, 34]	1
[3, 70, 35, 39, 29, 112, 127]	1
[32, 39, 28, 123, 54, 49, 100]	1
[126, 49, 53, 36, 82, 28]	1
[18, 35, 127, 32, 39, 41]	1
[35, 10, 70, 47, 29, 41, 43]	1
[41, 115, 121, 43, 62, 32, 109]	1
[43, 127, 40, 87, 105, 109, 82]	1
[61, 69, 51, 55, 82, 98, 31]	1
[28, 122, 66, 41, 105]	1
[106, 53, 70, 41, 28, 121]	1
[62, 93, 35, 28, 82, 70, 2]	1
[39, 41, 105, 43, 32, 58, 76]	1
[106, 52, 39, 76, 28, 29, 93]	1
[52, 31, 81, 87, 47, 98, 76]	1
[95, 127, 126, 28, 58, 120, 82]	1
[82, 95, 28, 120, 62, 70, 98]	1
[109, 29, 123, 60, 99, 8, 31]	1
[96, 70, 31, 124, 60, 35]	1
[100, 60, 127, 25, 76, 81, 93]	1
[7, 38, 30, 103, 117, 115]	1
[29, 126, 36, 107, 78, 127, 59]	1
[87, 121, 35, 47, 93, 76]	1
[15, 95, 2, 70, 85, 123, 40]	1
[95, 18, 118, 49, 110, 39, 106]	1
[49, 30, 76, 53, 93, 82, 44]	1
[49, 35, 82, 90, 41, 106, 39]	1
[115, 66, 51, 70, 4, 75]	1
[35, 121, 90, 55, 109, 112]	1
[22, 49, 118, 46, 95, 90, 3]	1
[76, 120, 98, 1, 126, 32]	1
[82, 102, 126, 86, 35, 59]	1
[44, 126, 53, 102, 59, 31, 127]	1
[106, 33, 58, 95, 70, 3]	1
[29, 93, 76, 28, 121, 1]	1
[59, 14, 31, 76, 126, 102]	1
[93, 28, 99, 52, 33, 29, 39]	1
[53, 90, 106, 70, 95, 65, 130]	1
[31, 35, 115, 30, 28, 41, 22]	1
[99, 126, 127, 36, 115, 62, 3]	1
[39, 62, 41, 28, 93, 29, 76]	1
[31, 3, 115, 53, 28]	1
[40, 28, 70, 130, 46, 31, 34]	1
[97, 118, 65, 40, 32, 29, 115]	1
[29, 46, 90, 62, 95, 41, 124]	1
[109, 35, 40, 70, 60, 107, 66]	1
[39, 82, 35, 110, 76, 55]	1
[70, 126, 99, 28, 76, 52, 93]	1
[66, 35, 76, 61, 4, 29]	1
[65, 130, 33, 95, 32, 111, 53]	1
[41, 8, 109, 106, 46, 66, 84]	1
[28, 62, 44, 59, 41, 70, 109]	1
[70, 10, 3, 39, 103, 128, 102]	1
[95, 82, 3, 90, 76, 39]	1
[70, 29, 39, 82, 127, 62]	1
[53, 46, 29, 41, 109, 4]	1
[128, 55, 110, 39, 66, 99]	1
[45, 49, 39, 55, 108, 121, 95]	1
[107, 60, 93, 39, 126, 121]	1
[121, 82, 76, 70, 112, 100, 41]	1
[105, 93, 115, 123, 46, 28]	1
[89, 128, 69, 76, 95, 109, 61]	1
[95, 40, 46, 130, 61, 31]	1
[81, 90, 106, 24, 99, 124, 41]	1
[49, 76, 39, 125, 30, 82, 62]	1
[35, 27, 43, 52, 101, 59]	1
[59, 100, 126, 107, 62, 70, 43]	1
[101, 31, 95, 35, 120, 49]	1
[43, 110, 123, 128, 54, 41, 103]	1
[62, 126, 29, 76, 59, 106]	1
[81, 121, 31, 52, 24, 98, 28]	1
[90, 3, 128, 41, 28, 112]	1
[44, 86, 81, 47, 127, 93]	1
[70, 36, 3, 93, 120, 106, 109]	1
[32, 94, 81, 24, 28, 90]	1
[47, 81, 109, 93, 39, 41, 36]	1
[113, 82, 29, 127, 28, 62]	1
[97, 28, 99, 115, 40, 41, 76]	1
[83, 109, 53, 90, 76, 24, 28]	1
[46, 112, 83, 16, 30, 65, 41]	1
[94, 129, 106, 28, 77, 110]	1
[109, 82, 58, 70, 95, 112, 120]	1
[91, 125, 120, 36, 58, 70, 100]	1
[107, 31, 84, 40, 76, 55]	1
[126, 70, 87, 99, 41, 106, 52]	1
[94, 70, 76, 43, 27, 107, 24]	1
[70, 55, 99, 118, 122, 34, 105]	1
[49, 66, 39, 55, 118, 122, 72]	1
[109, 84, 99, 64, 53, 46]	1
[112, 41, 130, 16, 40, 90]	1
[126, 28, 76, 31, 48, 109, 98]	1
[128, 55, 109, 31, 65, 76]	1
[29, 112, 39, 24, 41, 31]	1
[59, 70, 39, 120, 29, 109]	1
[70, 53, 4, 47, 109, 115]	1
[3, 123, 28, 118, 110, 22, 39]	1
[29, 109, 115, 11, 47, 126, 82]	1
[91, 70, 49, 31, 127, 101, 105]	1
[53, 47, 29, 59, 39, 2]	1
[121, 113, 33, 28, 29, 93, 39]	1
[82, 28, 44, 23, 1, 41, 123]	1
[74, 58, 40, 90]	1
[40, 4, 70, 112, 130, 53, 41]	1
[43, 41, 59, 3, 99, 47, 113]	1
[53, 49, 82, 32, 65, 70]	1
[106, 94, 113, 110, 29, 123, 129]	1
[58, 62, 99, 39, 109, 31]	1
[61, 13, 51, 46, 27, 55, 128]	1
[121, 47, 76, 29, 93, 81]	1
[2, 62, 106, 127, 31, 126]	1
[61, 49, 123, 46, 118, 41, 115]	1
[41, 126, 62, 47, 109, 11]	1
[64, 33]	1
[3, 39, 125, 127, 101, 31]	1
[70, 95, 126, 54, 89, 109]	1
[28, 39, 29, 43, 59, 126]	1
[56, 90, 85, 112, 122, 28, 110]	1
[58, 115, 39, 90, 43, 28]	1
[28, 76, 60, 123, 2, 35, 96]	1
[4, 52, 39, 43, 121]	1
[76, 90, 64, 58, 120, 109]	1
[44, 29, 86, 127, 59, 28]	1
[112, 41, 35, 27, 107, 1]	1
[41, 53, 2]	1
[127, 48, 29, 82, 113, 28, 39]	1
[109, 55, 40, 95, 112, 123]	1
[90, 28, 107, 56]	1
[31, 70, 46, 39, 82, 1, 121]	1
[40, 31, 50, 55, 109, 124, 76]	1
[35, 46, 41, 31, 51, 115, 100]	1
[2, 66, 87, 61, 127]	1
[13, 107, 4, 40, 102, 46, 130]	1
[87, 101, 62, 44, 41, 70, 17]	1
[82, 44, 76, 62, 126]	1
[130, 77, 95, 59, 40, 56]	1
[90, 39, 34, 120, 93, 46, 115]	1
[86, 32, 93, 39]	1
[55, 41, 105, 34, 40, 61, 69]	1
[41, 59, 49, 115, 105, 100, 35]	1
[87, 39, 18, 99, 62, 34]	1
[35, 29, 31, 39, 87, 44, 82]	1
[55, 49, 89, 24, 70, 31, 100]	1
[87, 70, 31, 62, 29, 28, 17]	1
[34, 90, 130, 76, 55, 96, 46]	1
[36, 53, 14, 99, 112, 81, 126]	1
[44, 29, 109, 106, 120, 93, 62]	1
[81, 70, 93, 62, 28, 31, 121]	1
[70, 82, 24, 28, 31, 46, 95]	1
[93, 29, 109, 76, 99, 28, 126]	1
[46, 106, 3, 39, 61, 35]	1
[107, 109, 62, 99, 9, 121, 114]	1
[40, 95, 50, 61, 82, 46]	1
[123, 118, 39, 70, 54, 49, 63]	1
[98, 76, 59, 62, 112, 87, 106]	1
[10, 43, 115, 106, 3, 35, 39]	1
[39, 62, 108, 126, 76, 121, 52]	1
[87, 35, 19, 41, 58, 29, 47]	1
[29, 113, 55, 99, 77, 122]	1
[28, 127, 59, 47, 93, 43, 126]	1
[127, 62, 70, 121, 106, 99, 53]	1
[29, 121, 39, 32, 28, 36, 112]	1
[49, 84, 65, 57, 70, 39, 128]	1
[56, 29, 31, 70, 105, 93]	1
[127, 41, 109, 71, 31, 82, 76]	1
[127, 112, 76, 29, 31]	1
[28, 41, 77, 3, 85, 66, 59]	1
[41, 127, 87, 28, 106, 53, 43]	1
[3, 54, 76, 103, 88, 110, 39]	1
[32, 95, 112, 49, 39, 55, 82]	1
[58, 39, 121, 126, 11, 93, 3]	1
[40, 26, 118, 31, 46, 28]	1
[127, 40, 109, 95, 120]	1
[106, 102, 49, 40, 41, 53]	1
[4, 110, 118, 70, 47, 20, 57]	1
[36, 123, 39, 32, 49, 118]	1
[89, 44, 108, 112]	1
[39, 76, 121, 58, 62, 99, 70]	1
[40, 113, 123, 72, 111, 130]	1
[1, 112, 59, 35, 107, 41]	1
[64, 83, 112, 41, 53, 127, 32]	1
[43, 32, 29, 126, 121, 98, 35]	1
[130, 95, 85, 43, 28, 32, 110]	1
[53, 109, 90, 62, 28, 106]	1
[35, 30, 60, 90, 123, 105, 130]	1
[109, 129, 90, 106, 28, 39, 29]	1
[35, 60, 70, 62, 126, 49, 127]	1
[107, 30, 109]	1
[108, 89, 27, 35, 14, 45]	1
[127, 27, 93, 70, 25]	1
[41, 55, 29, 39, 126, 76, 95]	1
[107, 102, 40, 30, 46, 75]	1
[86, 47, 43, 76, 93, 109, 70]	1
[41, 90, 77, 123, 85, 29]	1
[35, 109, 93, 44, 76, 106]	1
[109, 1, 107, 28, 87, 70, 114]	1
[109, 44, 124, 1, 106]	1
[126, 62, 82, 127, 95]	1
[40, 112, 89, 64, 95, 102]	1
[127, 33, 47, 52, 93, 62, 39]	1
[41, 29, 47, 93, 76, 39, 99]	1
[39, 62, 93, 29, 25, 48, 44]	1
[123, 128, 118, 77, 90, 110, 31]	1
[82, 127, 46, 3, 76]	1
[90, 61, 55, 41, 30, 130, 118]	1
[100, 82, 107, 76, 59, 54, 109]	1
[95, 76, 40, 51, 61, 90, 105]	1
[24, 1, 59]	1
[28, 109, 50, 1, 26, 41]	1
[66, 28, 77, 95, 35, 110, 123]	1
[106, 43, 121, 36, 32, 76, 109]	1
[130, 41, 29, 109, 40]	1
[123, 62, 38, 112, 59]	1
[14, 53, 43, 70, 99, 109, 76]	1
[70, 101, 53, 109, 126, 127, 18]	1
[127, 82, 93, 70, 32, 109, 3]	1
[70, 28, 106, 76, 81]	1
[127, 121, 98, 112, 47, 39, 32]	1
[41, 40, 95, 44, 58, 28, 105]	1
[41, 62, 127, 100, 30, 47, 81]	1
[41, 32, 28, 118, 46, 53, 35]	1
[27, 53, 48, 112, 121, 25, 100]	1
[11, 41, 82, 126, 1, 127, 31]	1
[53, 62, 59, 28, 120, 76, 29]	1
[50, 90, 122, 31, 8]	1
[23, 29, 98, 95, 112]	1
[30, 76, 69, 120, 46, 13, 102]	1
[35, 120, 2, 62, 106, 31, 29]	1
[36, 87, 112, 105, 98, 127, 29]	1
[52, 70, 81, 36, 93, 19]	1
[31, 112, 118, 110, 34, 76, 130]	1
[126, 108, 120, 31, 70, 24]	1
[25, 41, 100, 109, 49, 59, 30]	1
[70, 29, 14, 28, 41, 55, 36]	1
[70, 31, 76, 39, 14, 60, 41]	1
[90, 28, 99, 72, 66, 41, 56]	1
[110, 74, 85, 51, 29, 41]	1
[93, 70, 99, 47, 29, 76, 81]	1
[32, 109, 120, 41, 124]	1
[64, 95, 40, 70, 58, 102, 112]	1
[130, 110, 31, 105, 28, 90]	1
[82, 28, 87, 120, 44, 31]	1
[3, 105, 49, 109, 60, 31, 62]	1
[82, 64, 70, 49, 102, 31]	1
[87, 36, 62, 70, 45, 109, 28]	1
[109, 55, 13, 112, 41, 49]	1
[113, 47, 32, 43, 28, 29, 121]	1
[4, 89, 30, 40, 61, 107]	1
[90, 122, 77, 114, 85, 111, 105]	1
[44, 41, 49, 59, 28, 30, 38]	1
[113, 44, 48, 93, 25, 39, 127]	1
[99, 49, 90, 59, 28, 29]	1
[100, 89, 107, 76, 70, 108, 62]	1
[29, 40, 34, 96, 61, 70, 90]	1
[59, 44, 90, 28]	1
[39, 109, 95, 106, 82, 90, 22]	1
[66, 76, 120, 49, 13, 41, 109]	1
[106, 23, 1, 62, 76]	1
[41, 40, 112, 28, 84, 90, 77]	1
[93, 114, 127, 41, 121, 109]	1
[44, 11, 76, 62, 32, 93, 126]	1
[18, 31, 106, 72, 128, 55]	1
[109, 25, 62, 52, 124, 90, 100]	1
[31, 95, 40, 98, 90, 13, 51]	1
[127, 93, 28, 87, 32, 43, 29]	1
[46, 66, 110, 82, 76, 103]	1
[59, 41, 82, 127, 28, 70, 31]	1
[30, 130, 105, 123, 31, 110, 66]	1
[89, 27, 41, 46, 121, 107]	1
